ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	48	0.624054309072201	3.635362233042996	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1474	tags=81%, list=25%, signal=61%	HSPA8/RPS27A/UBC/UBB/YWHAZ/UBA52/HSPA1A/EIF4G1/ZFP36L1/XPO1/HNRNPD/HSPB1/KHSRP/PSMB4/ANP32A/AKT1/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/NUP214/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/EXOSC6/PSMD6	cluster_2_vs_rest
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION	62	0.5535789835807277	3.609194316620588	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1474	tags=76%, list=25%, signal=57%	RPS27A/UBC/UBB/UBA52/CHD4/RBBP4/TNRC6B/PHC2/PSMB4/CBX6/AGO2/AKT1/TNKS/CSNK2B/AKT2/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/MKRN1/MTOR/PSME1/PSMC3/PSMB7/MTA1/GATAD2A/PSMC1/BMI1/PSMA1/RHEB/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/ATF2/PSMD7/MBD3/REST/PSMB6/PSME2/PSMC6/RPTOR/PSMD14/LAMTOR5/PSMD6	cluster_2_vs_rest
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	35	0.6598935254611109	3.5752167637533216	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1474	tags=86%, list=25%, signal=64%	PPIA/RPS27A/UBC/UBB/UBA52/SKP1/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PPP3CB/CUL1/PSMB6/PSME2/PSMC6/PSMD14/PSMD6	cluster_2_vs_rest
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	33	0.6526253621043794	3.5571183544509695	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1609	tags=91%, list=28%, signal=66%	RPS27A/UBC/UBB/UBA52/EP300/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/TGFB1/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5	cluster_2_vs_rest
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN	32	0.672604721207688	3.5105765645849134	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1609	tags=91%, list=28%, signal=66%	RPS27A/UBC/UBB/UBA52/PSMB4/TNKS/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5	cluster_2_vs_rest
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	41	0.6002489655756164	3.4913340563929345	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1474	tags=78%, list=25%, signal=59%	RPS27A/UBC/UBB/UBA52/UBE2D3/EP300/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/UBE2D2/PSMC1/ELOB/PSMA1/PSMA4/PSMA2/HIGD1A/PSMD13/PSMB3/PSMC2/VHL/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/PSMD6	cluster_2_vs_rest
REACTOME_CLEC7A_DECTIN_1_SIGNALING	REACTOME_CLEC7A_DECTIN_1_SIGNALING	44	0.5870810029022624	3.491005042094699	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1618	tags=84%, list=28%, signal=61%	RPS27A/UBC/UBB/UBA52/SKP1/AHCYL1/PSMB4/TAB2/UBE2V1/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/UBE2N/PSME1/PSMC3/PSMB7/UBE2D2/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PPP3CB/CUL1/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5/ITPR3	cluster_2_vs_rest
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	68	0.5081837602007014	3.480352718406374	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1228	tags=50%, list=21%, signal=40%	MT-CO1/MT-ND4/MT-CO3/MT-CYB/MT-ND2/MT-ND1/MT-CO2/MT-ND5/MT-ND3/COX4I1/MT-ND6/UQCRB/COX7C/COX6A1/NDUFA4/CYCS/UQCRC2/COX6B1/NDUFA13/UQCRH/NDUFS5/COX6C/NDUFV1/SDHA/NDUFS2/NDUFA5/COX7A2L/NDUFB8/COX7B/UQCRFS1/NDUFB4/UQCRQ/NDUFC2/NDUFA11	cluster_2_vs_rest
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	53	0.551340835804787	3.4500106316156045	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1006	tags=58%, list=17%, signal=49%	EEF1A1/HSP90AB1/HSP90AA1/HSPA8/UBB/YWHAE/HSPA1A/CRYAB/HSPA1B/ST13/HSPA9/PTGES3/HSPB1/RANBP2/EP300/DNAJB1/HSBP1/HSPH1/HSPA4/DNAJB6/POM121/FKBP4/POM121C/TNFRSF21/MTOR/NUP214/CAMK2D/RPA1/DNAJC7/NUP188/HSPB8	cluster_2_vs_rest
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	32	0.6605075470188573	3.4474368706964174	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1675	tags=91%, list=29%, signal=65%	RPS27A/UBC/UBB/UBA52/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5/RNF5	cluster_2_vs_rest
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	49	0.5750287419864477	3.4067643562463252	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1631	tags=86%, list=28%, signal=62%	RPS27A/UBC/UBB/UBA52/SKP1/RAC1/AHCYL1/PSMB4/TAB2/UBE2V1/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/UBE2N/PSME1/PSMC3/PSMB7/UBE2D2/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PIK3R2/PSMD7/PPP3CB/CUL1/PSMB6/PSME2/PSMC6/PSMD14/MAP3K1/PAK1/PSMD6/SEM1/PSMA5/ITPR3/MAPK8	cluster_2_vs_rest
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	45	0.5761189880464621	3.3508873155063132	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1618	tags=82%, list=28%, signal=60%	PPIA/RPS27A/UBC/UBB/UBA52/SKP1/AHCYL1/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/SH3KBP1/PSMD13/PSMB3/ORAI2/PSMC2/STIM1/PSMD7/PPP3CB/CUL1/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5/ITPR3	cluster_2_vs_rest
REACTOME_HEDGEHOG_OFF_STATE	REACTOME_HEDGEHOG_OFF_STATE	45	0.5726694093373734	3.3308234922684763	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1609	tags=80%, list=28%, signal=58%	TUBA1B/RPS27A/UBC/UBB/UBA52/SKP1/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/TUBB4A/PSME1/PSMC3/PSMB7/PRKACA/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/CUL1/PSMB6/PSME2/PSMC6/PRKAR2A/PSMD14/PSMD6/ADCY2/ADCY6/SEM1/PSMA5	cluster_2_vs_rest
REACTOME_APOPTOSIS	REACTOME_APOPTOSIS	65	0.5010409689701159	3.2095709972710544	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1405	tags=71%, list=24%, signal=54%	RPS27A/UBC/UBB/YWHAZ/YWHAE/HMGB1/UBA52/YWHAQ/STAT3/HMGB2/DYNLL2/DYNLL1/PSMB4/CYCS/AKT1/AKT2/PSMD4/PSMA7/PSMC5/PSMA6/DBNL/PSMB1/TP53BP2/PSME1/PSMC3/DNM1L/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/TFDP1/FNTA/TJP2/SEPTIN4/PSMB6/DAPK1/PSME2/BCL2/PSMC6/BIRC2/PSMD14	cluster_2_vs_rest
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	69	0.4525518678953209	3.0428218280811277	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1609	tags=70%, list=28%, signal=51%	RPS27A/UBC/UBB/UBA52/USP22/USP9X/TOMM20/USP11/TRRAP/PSMB4/SNX3/USP24/TNKS/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/HGS/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/VDAC3/PSMD13/PSMB3/TOMM70/PSMC2/USP33/PSMD7/WDR48/H2BC12/PSMB6/PSME2/PSMC6/USP19/BIRC2/PSMD14/USP48/PSMD6/USP16/SEM1/MAT2B/H2BC4/PSMA5	cluster_2_vs_rest
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	98	-0.6593424486563902	-2.300506331812179	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1552	tags=81%, list=27%, signal=60%	CXCL1/CXCL2/ADRA2A/MCHR1/PTGFR/XK/PTGER3/ADRA1A/CCK/EDN1/TAC3/CHRM1/TAC1/LPAR3/ADORA2B/TSHR/NTSR2/GPR68/OPRM1/CXCL5/ADRA2C/PDYN/LTB4R2/TACR1/CXCL6/F2RL3/SAA1/PROK2/PNOC/CXCL3/HRH3/S1PR5/PRLHR/FFAR1/KEL/RGR/NTSR1/PROKR2/TACR3/HCAR2/GPR143/DRD1/ADRA1D/NPB/QRFPR/NPFFR1/CXCL13/OPRK1/PTGDR2/GNRH1/CCKBR/KISS1/ADRA2B/CXCR3/SSTR3/HTR5A/HTR1F/GPBAR1/NPFFR2/RHO/BRS3/HTR6/CCL20/MC4R/OXGR1/MC5R/ACKR4/HCRTR2/LHCGR/MCHR2/PROK1/HTR1E/DRD5/TACR2/RLN2/SSTR4/FFAR3/GNRH2/NPY4R	cluster_2_vs_rest
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	135	-0.6272617746657879	-2.225315321752434	1e-10	1.9483870967741938e-9	7.707979626485568e-10	1552	tags=74%, list=27%, signal=56%	CXCL1/VIP/CXCL2/GRM1/ADRA2A/MCHR1/PTGFR/XK/WNT3/CALCA/PTGER3/ADRA1A/CCK/EDN1/TAC3/CHRM1/TAC1/LPAR3/ADORA2B/TSHR/NTSR2/GPR68/OPRM1/WNT11/CXCL5/VIPR1/ADRA2C/WNT16/PDYN/WNT9A/LTB4R2/TACR1/CXCL6/DHH/CALCB/F2RL3/SAA1/PROK2/WNT7A/PNOC/CXCL3/HRH3/S1PR5/PRLHR/FFAR1/KEL/RGR/GLP1R/NTSR1/PROKR2/TACR3/HCAR2/GPR143/DRD1/ADRA1D/CRHBP/NPB/PTH2R/QRFPR/WNT10B/NPFFR1/CXCL13/OPRK1/WNT9B/PTGDR2/GNRH1/CCKBR/KISS1/ADRA2B/GIPR/CXCR3/SSTR3/HTR5A/HTR1F/GPBAR1/NPFFR2/RHO/BRS3/HTR6/CCL20/MC4R/GNG13/OXGR1/MC5R/GLP2R/ACKR4/HCRTR2/UCN2/LHCGR/MCHR2/PROK1/HTR1E/DRD5/TACR2/RLN2/SSTR4/FFAR3/SCTR/GNRH2/NPY4R	cluster_2_vs_rest
REACTOME_TCR_SIGNALING	REACTOME_TCR_SIGNALING	46	0.5485299383510294	3.127151455261055	3.280234099106778e-10	6.191441862064043e-9	2.4493853305830213e-9	1474	tags=78%, list=25%, signal=59%	RPS27A/UBC/UBB/UBA52/SKP1/PSMB4/TAB2/UBE2V1/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/UBE2N/PSME1/PSMC3/PSMB7/UBE2D2/PSMC1/PSMA1/PTPRJ/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PIK3R2/CSK/PSMD7/CUL1/PSMB6/PSME2/PSMC6/PSMD14/PAK1/PSMD6	cluster_2_vs_rest
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	34	0.6256646892175455	3.4864009432542233	4.5785901098577486e-10	8.115853148883634e-9	3.2106982655918172e-9	1609	tags=88%, list=28%, signal=64%	RPS27A/UBC/UBB/UBA52/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/SCRIB/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/FZD3/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5	cluster_2_vs_rest
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL	32	0.6384109099683153	3.3321062259062826	4.497306089789806e-10	8.115853148883634e-9	3.2106982655918172e-9	1609	tags=88%, list=28%, signal=64%	RPS27A/UBC/UBB/UBA52/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5	cluster_2_vs_rest
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	32	0.6377471801106787	3.3286419705866788	4.702895036604755e-10	8.115853148883634e-9	3.2106982655918172e-9	1609	tags=88%, list=28%, signal=64%	RPS27A/UBC/UBB/UBA52/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5	cluster_2_vs_rest
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	35	0.6112257341277458	3.3115410392365345	5.140373644661011e-10	8.624404670486808e-9	3.41188543081301e-9	1474	tags=80%, list=25%, signal=60%	RPS27A/UBC/UBB/UBA52/SKP1/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/CUL1/PSMB6/PSME2/PSMC6/PSMD14/PSMD6	cluster_2_vs_rest
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	27	0.6734338662493835	3.3705010441250516	5.81860385649476e-10	9.248517708744304e-9	3.6587896826158182e-9	1609	tags=93%, list=28%, signal=67%	MRC2/PSMB4/PSMD4/PSMA7/PSMC5/PSMA6/PSMB1/PSME1/PSMC3/PSMB7/PSMC1/PSMA1/PSMA4/PSMA2/PSMD13/PSMB3/PSMC2/PSMD7/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/SEM1/PSMA5	cluster_2_vs_rest
