ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_SIGNALING_BY_ALK_IN_CANCER	REACTOME_SIGNALING_BY_ALK_IN_CANCER	32	0.7501946517787069	3.271581105998825	1e-10	1.5434992880291843e-9	6.973345908133469e-10	931	tags=59%, list=9%, signal=54%	FN1/MYH9/NPM1/CLTC/MSN/TPM4/TPM3/PRKAR1A/SQSTM1/PIK3R1/JUNB/SEC31A/KLC1/RRBP1/HIP1/VCL/GRB2/SHC1/MECP2	cluster_1_vs_rest
REACTOME_TRANSLATION	REACTOME_TRANSLATION	102	0.5549565462582621	3.2714523773544295	1e-10	1.5434992880291843e-9	6.973345908133469e-10	1547	tags=42%, list=15%, signal=36%	EEF1A1/PABPC1/EIF4B/RPS15/EIF4A1/EEF1B2/EIF4G1/EIF3A/SEC61A1/RPN2/EIF2S3/RPN1/SSR2/SSR1/EIF3D/DDOST/IARS1/LARS1/EIF3B/EPRS1/EEF1A2/EIF3I/TRAM1/SSR3/QARS1/EIF3M/NARS1/EIF3K/SRP72/SARS1/ETF1/GARS1/SPCS3/KARS1/MARS1/SRPRA/WARS1/TARS1/EIF2S2/IARS2/YARS1/SEC11A/OXA1L	cluster_1_vs_rest
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION	78	0.5893633007348951	3.2678160869696726	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2637	tags=76%, list=25%, signal=57%	JUN/ATN1/CHD3/PSMD2/TNRC6B/PHC2/PTEN/PSMB4/CSNK2A1/HDAC2/AKT1/TNKS/GATAD2B/RBBP7/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PHC1/PSMD8/PSME1/PSMC3/MTA2/TNKS2/PSME3/PSME4/PSMC1/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/TNRC6C/PSMB3/PSMC2/HDAC7/PSMD7/PSMC4/MBD3/REST/PREX2/PSMB6/PML/PSME2/LAMTOR1/HDAC1/PSMC6/PSMD14/SUZ12/PSMD6/AGO3/PSMD12/CBX4/PSMA5/STUB1/MTA3	cluster_1_vs_rest
REACTOME_SYNDECAN_INTERACTIONS	REACTOME_SYNDECAN_INTERACTIONS	24	0.794086992778266	3.2653374811736557	1e-10	1.5434992880291843e-9	6.973345908133469e-10	564	tags=54%, list=5%, signal=51%	FN1/COL1A1/COL1A2/COL3A1/SDC3/ITGB1/THBS1/COL5A1/COL5A2/ITGAV/PRKCA/ACTN1/ITGB4	cluster_1_vs_rest
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	38	0.7206274660501559	3.2566832636659147	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2595	tags=92%, list=24%, signal=70%	PSMD2/PSMB4/PRKACB/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/PSME3/PSME4/PSMC1/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/ITCH/PSMB3/PSMC2/PSMD7/PSMC4/CUL1/PSMB6/PSME2/PSMC6/PSMD14/NUMB/PSMD6/PSMD12/PSMA5	cluster_1_vs_rest
REACTOME_MET_PROMOTES_CELL_MOTILITY	REACTOME_MET_PROMOTES_CELL_MOTILITY	28	0.7480172450937371	3.255901875249859	1e-10	1.5434992880291843e-9	6.973345908133469e-10	934	tags=61%, list=9%, signal=56%	FN1/COL1A1/COL1A2/COL3A1/ITGB1/COL5A1/LAMC1/COL5A2/LAMB1/LAMB2/CRKL/LAMA4/RAPGEF1/GRB2/RAP1B/COL11A1/ITGA3	cluster_1_vs_rest
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	59	0.6597215251094559	3.241833268354656	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2454	tags=80%, list=23%, signal=62%	PABPC1/HSPA8/YWHAZ/HSPA1A/EIF4G1/ZFP36L1/YWHAB/ZFP36/XPO1/KHSRP/PRKCA/TNPO1/PSMD2/PSMB4/AKT1/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/PSME3/PSME4/PSMC1/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/PSMC2/PSMD7/PSMC4/PSMB6/XRN1/PSME2/PSMC6/PSMD14/MAPK14/PSMD6/DIS3/PSMD12/DCP1A	cluster_1_vs_rest
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	80	0.5728136846637701	3.2224331440819687	1e-10	1.5434992880291843e-9	6.973345908133469e-10	1226	tags=54%, list=12%, signal=48%	FN1/SPP1/SPARCL1/HSP90B1/APOE/CST3/VCAN/APLP2/C3/P4HB/C4A/FSTL1/IGFBP7/CHGB/LAMC1/LGALS1/TGOLN2/PRKCSH/PDIA6/GOLM1/KTN1/LAMB1/CALU/SCG2/LAMB2/NUCB1/SCG3/FBN1/TF/MMP2/RCN1/IGFBP4/IGFBP3/MBTPS1/ADAM10/CCN1/QSOX1/TMEM132A/MFGE8/CKAP4/MIA3/LTBP1/SDC2	cluster_1_vs_rest
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	44	0.6810008179006231	3.1849029251017504	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2721	tags=86%, list=26%, signal=64%	PSMD2/PSMB4/CSNK2A1/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/HM13/PSME3/PSME4/PSMC1/CUL3/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/PSMC2/BACH1/PSMD7/PSMC4/CUL1/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/PSMD12/KEAP1/PSMA5/HMOX1	cluster_1_vs_rest
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	39	0.6938797116258704	3.180861109383962	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2595	tags=87%, list=24%, signal=66%	YWHAZ/PSMD2/PSMB4/AKT1/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/PSME3/PSMC1/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/PSMC2/PSMD7/PSMC4/CUL1/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/PSMD12/FBXW7/PSMA5	cluster_1_vs_rest
REACTOME_SIGNALING_BY_NOTCH4	REACTOME_SIGNALING_BY_NOTCH4	55	0.6621687904403707	3.160827732410423	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2595	tags=87%, list=24%, signal=66%	YWHAZ/NOTCH2/CREBBP/NOTCH1/PSMD2/PSMB4/AKT1/ADAM10/NCSTN/JAG1/PSMA7/PSMD1/PSMF1/ACTA2/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/PSME3/PSMC1/PSMB2/PSMA1/KAT2B/SMAD3/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/PSEN1/PSMC2/PSMD7/PSMC4/MAML2/CUL1/PSMB6/PSME2/PSMC6/SNW1/PSMD14/PSMD6/PSMD12/KAT2A/HEY1/FBXW7/PSMA5	cluster_1_vs_rest
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN	38	0.6993160618425418	3.1603720672740114	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2695	tags=89%, list=25%, signal=67%	PSMD2/PSMB4/TNKS/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/TNKS2/PSME3/PSME4/PSMC1/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/PSMC2/PSMD7/PSMC4/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/PSMD12/PSMA5/SMURF2	cluster_1_vs_rest
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES	111	0.5352493035935411	3.1503060805474163	1e-10	1.5434992880291843e-9	6.973345908133469e-10	1687	tags=44%, list=16%, signal=38%	ACTB/KMT2C/MORF4L1/NCOR2/CCND1/KMT2A/H2AZ2/ARID1A/SMARCA4/CREBBP/CHD3/KMT2E/ASH1L/SMARCC2/MORF4L2/ARID1B/ATF7IP/H2AZ1/KAT6A/SMARCA2/TBL1XR1/KDM3B/SMARCE1/NSD3/KDM5B/HDAC2/KANSL1/NCOA1/PRMT1/GATAD2B/KAT6B/RBBP7/PBRM1/KAT7/H2BC21/MTA2/DNMT3A/EHMT2/KDM3A/KDM6B/PADI2/KAT2B/PHF21A/KDM2B/ARID5B/H2AC6/ELP2/PHF2/DR1	cluster_1_vs_rest
REACTOME_SIGNALING_BY_NOTCH	REACTOME_SIGNALING_BY_NOTCH	128	0.5397277629043924	3.148043077749273	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2595	tags=70%, list=24%, signal=54%	H3-3B/YWHAZ/JUN/NCOR2/CCND1/NOTCH2/HIF1A/H2AZ2/CREBBP/CNTN1/NOTCH1/DNER/H2AZ1/PSMD2/TMED2/TNRC6B/TBL1XR1/NOTCH3/PSMB4/STAT1/EGFR/HDAC2/PBX1/PLXND1/AKT1/ADAM10/NCSTN/JAG1/PSMA7/SEL1L/PSMD1/PSMF1/ACTA2/PSMA6/PSMB1/NBEA/PSMD3/PSMD8/H2BC21/FABP7/PSME1/PSMC3/PSME3/TLE3/PSMC1/PSMB2/PSMA1/KAT2B/SMAD3/PSMD11/PSMB5/B4GALT1/FURIN/PSMA4/H2AC6/PSMA2/ITCH/TNRC6C/PSMB3/PSEN1/HDAC6/PSMC2/HDAC7/PSMD7/TFDP1/PSMC4/MAML2/DLK1/CUL1/POFUT1/PSMB6/TLE1/PSME2/HDAC1/PSMC6/ARRB1/SNW1/PSMD14/ARRB2/NUMB/PSMD6/AGO3/ADAM17/HDAC4/PSMD12/KAT2A/IKZF1/HEY1/FBXW7/PSMA5	cluster_1_vs_rest
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING	59	0.6365899916723619	3.1281662561528214	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2595	tags=81%, list=24%, signal=62%	JUN/CDC42/XPO1/DNAJB1/PSMD2/TNRC6B/PSMB4/MMP2/FOXO3/PRKACB/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/PSME3/PSME4/PSMC1/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/TNRC6C/PSMB3/MAPK6/PSMC2/PSMD7/KALRN/PSMC4/NCOA3/PSMB6/PSME2/PSMC6/MAPK4/PSMD14/PAK1/PSMD6/AGO3/PSMD12/FOXO1/CDC42EP3/PSMA5	cluster_1_vs_rest
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	62	0.6236226013416994	3.1253871703608342	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2496	tags=79%, list=24%, signal=61%	SPP1/CCND1/CCN2/CREBBP/NOTCH1/PSMD2/PSMB4/FOXO3/CDKN1A/TEAD1/JAG1/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/TGFB1/PSME3/PSMC1/PSMB2/PSMA1/ITGA4/KAT2B/YAP1/SMAD3/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/LEF1/PSMC2/PSMD7/PSMC4/MAML2/PSMB6/PSME2/PSMC6/KRAS/SNW1/PSMD14/PSMD6/HDAC4/PSMD12/KAT2A	cluster_1_vs_rest
REACTOME_HEDGEHOG_OFF_STATE	REACTOME_HEDGEHOG_OFF_STATE	66	0.601833497948144	3.0835139499600115	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2680	tags=77%, list=25%, signal=58%	TUBA1B/TUBB2B/PRKAR1A/TUBB4B/CSNK1A1/TUBB2A/PSMD2/TUBB3/PSMB4/PRKACB/TUBA1C/PSMA7/PSMD1/PSMF1/ADCY1/PSMA6/PSMB1/PSMD3/TUBB4A/PSMD8/PSME1/PSMC3/PSME3/PSME4/PSMC1/PSMB2/PSMA1/PTCH1/PSMD11/PSMB5/PSMA4/PSMA2/ITCH/PSMB3/PSMC2/PSMD7/PSMC4/CUL1/PSMB6/PSME2/PSMC6/PRKAR2A/PSMD14/NUMB/PSMD6/ADCY2/PSMD12/ADCY6/PSMA5/TUBB6/KIF3A	cluster_1_vs_rest
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	98	0.5178978205596162	3.069905608370017	1e-10	1.5434992880291843e-9	6.973345908133469e-10	1739	tags=50%, list=16%, signal=42%	TUBA1B/SPTBN1/SPTAN1/TUBB2B/CD59/ARF1/ANK2/TMED10/COPA/TUBB4B/ARF3/DYNC1LI2/DYNLL2/SEC31A/TUBB2A/TMED2/TUBB3/COPB2/KDELR2/ARCN1/COPG1/ACTR1A/ARF4/RAB1B/KDELR1/COPB1/TUBA1C/LMAN1/GBF1/MCFD2/SEC24C/CAPZA1/RAB1A/PPP6R3/TUBB4A/MIA3/SPTBN2/GRIA1/TMED9/ANKRD28/TFG/TMED7/CTSC/LMAN2/CNIH1/SEC22B/USO1/SEC13/SEC23A	cluster_1_vs_rest
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	32	0.7021680893878822	3.0621384050526657	1e-10	1.5434992880291843e-9	6.973345908133469e-10	1609	tags=56%, list=15%, signal=48%	ACTB/ACTG1/CFL1/RHOA/CDC42/ACTR2/ARPC2/FYN/ACTR3/ARPC3/ARPC5/ROCK1/ITSN1/SDC2/ROCK2/ARPC1A/TIAM1/ARPC1B	cluster_1_vs_rest
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	36	0.6971152915232908	3.0599137974978006	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2959	tags=94%, list=28%, signal=68%	PSMD2/PSMB4/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/TGFB1/PSME3/PSMC1/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/PSMC2/PSMD7/PSMC4/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/PSMD12/PSMA5/SMURF2/PSMA3/SMURF1	cluster_1_vs_rest
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS	43	0.651072114727659	3.0533271355869966	1e-10	1.5434992880291843e-9	6.973345908133469e-10	1357	tags=51%, list=13%, signal=45%	MYH9/DPYSL2/CFL1/MYL6/DPYSL3/RHOA/TLN1/ITGB1/RHOB/MYL12B/FYN/CRMP1/RHOC/PLXND1/PLXNB1/ROCK1/NRP1/SEMA6A/DPYSL5/PLXNA2/ROCK2/PTPRC	cluster_1_vs_rest
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	45	0.6451391450563484	3.0359107309209774	1e-10	1.5434992880291843e-9	6.973345908133469e-10	487	tags=27%, list=5%, signal=26%	MT-ND4/MT-CYB/MT-ND2/MT-ND1/MT-ND5/MT-ATP6/MT-ND3/MT-ATP8/ATP5F1B/ATP5F1A/MT-ND6/LRPPRC	cluster_1_vs_rest
REACTOME_SIGNALING_BY_PDGF	REACTOME_SIGNALING_BY_PDGF	43	0.6455395801847514	3.0273812572943926	1e-10	1.5434992880291843e-9	6.973345908133469e-10	1825	tags=63%, list=17%, signal=52%	COL3A1/SPP1/COL4A1/COL6A1/COL6A3/COL4A2/COL6A2/THBS1/PDGFRA/COL5A1/COL5A2/PTPN11/PIK3R1/CRKL/STAT1/RAPGEF1/GRB2/THBS2/PDGFRB/THBS4/STAT5B/NRAS/PTPN12/FURIN/CRK/PIK3R2/STAT6	cluster_1_vs_rest
REACTOME_SARS_COV_INFECTIONS	REACTOME_SARS_COV_INFECTIONS	97	0.5137828962391526	3.026016279416759	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2187	tags=62%, list=21%, signal=50%	TUBB/DDX5/CANX/ATP1A2/ITGB1/ATP1B2/GANAB/AP2M1/VCP/RPN2/CHD3/PRKCSH/CSNK1A1/RPN1/BRD4/FXYD6/JAK1/ATP1A3/DDOST/ATP1B1/IMPDH2/HDAC2/VEGFA/PRMT1/ROCK1/GATAD2B/FKBP4/RBBP7/AP2A1/CTSL/AP2A2/STT3A/MGAT1/NR3C1/ST6GAL1/MTA2/CUL3/ROCK2/STAT2/GALNT1/ITGA4/CHMP4B/DAD1/PHF21A/FURIN/ATP1B3/SRPK2/VHL/PARP4/MAGT1/MBD3/GSK3A/PARP6/MGAT4B/REST/TUSC3/MAN2A1/HDAC1/MAN1B1/ST3GAL1	cluster_1_vs_rest
REACTOME_CYTOPROTECTION_BY_HMOX1	REACTOME_CYTOPROTECTION_BY_HMOX1	74	0.5587905846578882	3.006035776751112	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2242	tags=68%, list=21%, signal=54%	HBA2/HBB/HBA1/TXNIP/NCOR2/CREBBP/LRPPRC/PSMD2/TBL1XR1/PSMB4/CSNK2A1/NCOA1/PSMA7/PSMD1/PSMF1/NCOA6/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/HM13/PSME3/PSME4/PSMC1/CUL3/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/MED1/PSMA2/ABCC1/PSMB3/COX5B/SIN3B/COX7A2L/PSMC2/BACH1/RXRA/PSMD7/PSMC4/CUL1/PSMB6/PSME2/PSMC6/CARM1/PSMD14	cluster_1_vs_rest
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL	38	0.6622876638004974	2.993032117209587	1e-10	1.5434992880291843e-9	6.973345908133469e-10	2595	tags=84%, list=24%, signal=64%	PSMD2/PSMB4/PSMA7/PSMD1/PSMF1/PSMA6/PSMB1/PSMD3/PSMD8/PSME1/PSMC3/PSME3/PSME4/PSMC1/CUL3/PSMB2/PSMA1/PSMD11/PSMB5/PSMA4/PSMA2/PSMB3/PSMC2/PSMD7/PSMC4/PSMB6/PSME2/PSMC6/PSMD14/PSMD6/PSMD12/PSMA5	cluster_1_vs_rest
