ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	47	0.7210907185953286	3.3855480535893614	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	70	tags=43%, list=1%, signal=42%	RPL10/RPS6/RPL7/RPL9/RPL21/RPS20/RPL41/RPS14/RPL17/RPS27A/RPS12/RPL11/RPS10/RPL39/RPL23/RPL12/RPS9/RPS13/UBA52/RPL35	cluster_8_vs_rest
REACTOME_TRANSLATION	REACTOME_TRANSLATION	80	0.6276317045540352	3.3235073503067687	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	443	tags=34%, list=8%, signal=32%	EEF2/RPL10/RPS6/RPL7/RPL9/RPL21/RPS20/RPL41/RPS14/RPL17/RPS27A/RPS12/RPL11/RPS10/RPL39/RPL23/RPL12/RPS9/RPS13/UBA52/RPL35/SRP14/RPN1/DDOST/IARS1/AARS1/GSPT1	cluster_8_vs_rest
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION	60	0.6439042867058011	3.1866636491632785	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1598	tags=82%, list=29%, signal=59%	RPS27A/UBC/UBA52/CHD4/CHD3/MAPK1/TNRC6B/PSMB4/CSNK2A1/USP7/AKT3/AGO2/TNKS/GATAD2B/PSMD4/RBBP7/PSMA7/PSMA6/PSMB1/PHC3/PHC1/PSMD8/MTOR/AGO1/TNRC6A/PSME1/PSMB7/MTA1/GATAD2A/PSMC1/PSMB2/HDAC5/PSMD13/TNRC6C/PSMB3/CSNK2A2/PSMC2/PSMC4/REST/PSME2/LAMTOR1/HDAC1/RPTOR/LAMTOR5/AGO3/SEM1/CBX4/PSMA5/MTA3	cluster_8_vs_rest
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	67	0.6103495136831464	3.126309984444189	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1160	tags=60%, list=21%, signal=48%	HBA2/HBB/RPS27A/UBC/UBA52/TXNIP/SOD2/NCOR2/PRDX1/CREBBP/NCOR1/GPX1/PSMB4/CHD9/CSNK2A1/NCOA1/COX6B1/PSMD4/PSMA7/NCOA6/PSMA6/PSMB1/PSMD8/NFE2L2/PSME1/PRDX3/PSMB7/PSMC1/PSMB2/MED1/NCOA2/CYBA/PSMD13/PSMB3/CSNK2A2/COX7A2L/PSMC2/TXN/PSMC4/CYBB	cluster_8_vs_rest
REACTOME_CYTOPROTECTION_BY_HMOX1	REACTOME_CYTOPROTECTION_BY_HMOX1	53	0.6394641133688124	3.0778596124306032	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1144	tags=62%, list=20%, signal=50%	HBA2/HBB/RPS27A/UBC/UBA52/TXNIP/NCOR2/CREBBP/NCOR1/PSMB4/CHD9/CSNK2A1/NCOA1/COX6B1/PSMD4/PSMA7/NCOA6/PSMA6/PSMB1/PSMD8/NFE2L2/PSME1/PSMB7/PSMC1/PSMB2/MED1/NCOA2/PSMD13/PSMB3/CSNK2A2/COX7A2L/PSMC2/PSMC4	cluster_8_vs_rest
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING	36	0.6877301137902803	3.0207533285762116	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1287	tags=78%, list=23%, signal=60%	RPS27A/UBC/UBA52/CDC42/XPO1/HSPB1/TNRC6B/PSMB4/FOXO3/AGO2/PSMD4/PSMA7/PSMA6/PSMB1/PSMD8/AGO1/TNRC6A/PSME1/PSMB7/PSMC1/PSMB2/PSMD13/TNRC6C/PSMB3/PSMC2/PSMC4/NCOA3/PSME2	cluster_8_vs_rest
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES	139	0.4932220416106622	2.8383856370166343	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1598	tags=60%, list=29%, signal=44%	USP22/CHD4/KMT2C/NCOR2/KMT2D/KMT2A/ARID1A/SMARCA4/CREBBP/CHD3/KMT2E/OGT/EP300/HCFC1/NCOR1/ASH1L/SMARCC2/ARID1B/ATF7IP/TRRAP/KAT6A/NSD1/SMARCC1/NSD2/KDM3B/SETD2/NSD3/KDM5B/EP400/KDM5C/KDM2A/KANSL1/NCOA1/BRWD1/MSL1/KDM5A/GATAD2B/KAT6B/RBBP7/PBRM1/KAT7/H4C5/SMARCB1/DNMT3A/EHMT2/MTA1/KDM6B/GATAD2A/ARID2/YEATS2/PHF21A/KDM2B/KMT2B/SETD1B/NCOA2/PHF2/EHMT1/DOT1L/KDM4B/ELP1/H3C2/MSL2/PHF20/REST/H2BC12/KMT5B/SETD1A/HDAC1/H2AX/H2BC5/H4C15/KDM4A/H4C12/KDM6A/EPC1/H4C3/BRPF3/KAT2A/JADE1/ENY2/BRD1/H2BC4/ZZZ3/MTA3	cluster_8_vs_rest
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	123	-0.5697420778661972	-2.816633022953934	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1235	tags=65%, list=22%, signal=52%	GPR65/CXCL9/NPW/OPRD1/TSHR/P2RY6/BDKRB2/OPRM1/CYSLTR1/ADRB1/CCR7/SUCNR1/PDYN/CCR5/CCL19/CXCL10/PROK2/PNOC/CXCL3/PPBP/PRLHR/RGR/HCAR3/P2RY10/UTS2/C5AR2/CCRL2/NTSR1/HCAR2/ADRA1D/UTS2R/CCR2/CXCL13/CXCR2/GPR18/PTGDR2/DRD4/CCR9/ADRA2B/PF4/CXCR3/HTR1F/GHRL/CCL22/FFAR4/CCL23/CXCL11/FPR2/CXCR6/RHO/CXCR1/AVPR1B/GRPR/GPR55/CCR4/CCL20/CCR6/EDN2/XCL1/FFAR2/SSTR5/RRH/MCHR2/BDKRB1/PROK1/CCL13/XCR1/HCRTR1/PMCH/XCL2/CCL7/FFAR3/NPSR1/P2RY4/CCR8/CCR3/MTNR1A/MLNR/HRH4/GPR31	cluster_8_vs_rest
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	120	0.4884101048329766	2.741319449487938	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1049	tags=46%, list=19%, signal=38%	RPS27A/UBC/HIPK2/UBA52/CCND2/KMT2C/CDK6/KMT2D/KMT2A/ARID1A/SMARCA4/PTPN11/CREBBP/KMT2E/EP300/TCF12/SMARCC2/ARID1B/TJP1/TNRC6B/LIFR/SMARCC1/PSMB4/ABL1/CSNK2A1/AGO2/AUTS2/TCF3/PSMD4/PSMA7/PBRM1/PSMA6/CTSL/PSMB1/PHC3/PHC1/PSMD8/H4C5/AGO1/TNRC6A/SMARCB1/PSME1/PSMB7/PSMC1/PSMB2/ARID2/ELF1/CTSK/LGALS3/KMT2B/SETD1B/PSMD13/TNRC6C/PSMB3/CSNK2A2	cluster_8_vs_rest
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	77	-0.5866006840560071	-2.684717239849173	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1225	tags=70%, list=22%, signal=56%	CXCL9/NPW/OPRD1/BDKRB2/OPRM1/CCR7/PDYN/CCR5/CCL19/CXCL10/PROK2/PNOC/CXCL3/PPBP/PRLHR/UTS2/C5AR2/CCRL2/NTSR1/UTS2R/CCR2/CXCL13/CXCR2/CCR9/PF4/CXCR3/GHRL/CCL22/CCL23/CXCL11/FPR2/CXCR6/CXCR1/AVPR1B/GRPR/CCR4/CCL20/CCR6/EDN2/XCL1/SSTR5/MCHR2/BDKRB1/PROK1/CCL13/XCR1/HCRTR1/PMCH/XCL2/CCL7/NPSR1/CCR8/CCR3/MLNR	cluster_8_vs_rest
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	134	-0.4925211611338854	-2.4694634782309755	1e-10	3.0571428571428573e-9	1.1629072681704261e-9	1225	tags=52%, list=22%, signal=42%	CXCL9/NPW/RGS18/OPRD1/BDKRB2/OPRM1/GNGT2/CCR7/SUCNR1/PDYN/CCR5/CCL19/TAS2R4/CXCL10/PNOC/CXCL3/PPBP/RGR/HCAR3/HCAR2/CCR2/CXCL13/TAS2R20/CXCR2/GPR18/PTGDR2/TAS2R30/DRD4/CCR9/ADRA2B/PF4/CXCR3/HTR1F/TAS2R31/CCL23/CXCL11/TAS2R19/FPR2/TAS2R5/CXCR6/TAS2R3/RHO/CXCR1/GPR55/CCR4/TAS1R3/CCL20/CCR6/TAS2R13/GRM6/SSTR5/RRH/MCHR2/TAS2R46/BDKRB1/CCL13/TAS2R50/PMCH/TAS2R43/TAS2R10/P2RY4/CCR8/CCR3/MTNR1A/HRH4/TAS2R1/TAS2R9/GPR31/TAS2R8/TAS2R41	cluster_8_vs_rest
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION	110	0.45843887130191197	2.5399129181312134	1.840616178840525e-10	5.3712526673437135e-9	2.0431720262727356e-9	1083	tags=39%, list=19%, signal=32%	RPS27A/UBC/RHOA/UBA52/USP22/USP9X/OGT/USP34/APC/EP300/HCFC1/USP11/TRRAP/NFKBIA/PSMB4/MAVS/USP7/ASXL1/FOXK1/USP24/TNKS/SMAD2/MDM4/PSMD4/SMAD4/PSMA7/PSMA6/USP47/PSMB1/TGFBR2/TNFAIP3/PSMD8/PSME1/PSMB7/TGFBR1/PSMC1/PSMB2/FOXK2/USP10/PSMD13/PSMB3/NEDD8/PSMC2	cluster_8_vs_rest
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	42	0.6387701284998661	2.9137421061267785	6.198528438695668e-10	1.7301979381054866e-8	6.581503879988078e-9	1287	tags=67%, list=23%, signal=52%	SPP1/RPS27A/UBC/UBA52/CREBBP/EP300/NOTCH1/PSMB4/FOXO3/TEAD1/JAG1/PSMD4/SMAD4/PSMA7/PSMA6/PSMB1/PSMD8/PSME1/PSMB7/PSMC1/PSMB2/PSMD13/PSMB3/PSMC2/PSMC4/MAML2/MAML1/PSME2	cluster_8_vs_rest
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	40	0.6447579910576321	2.8862092538838	1.0622596464835712e-9	2.841544554343553e-8	1.0808957806324056e-8	1144	tags=62%, list=20%, signal=50%	HSPA8/RPS27A/UBC/UBA52/HSPA1A/ZFP36/XPO1/HSPB1/KHSRP/PRKCA/PSMB4/PSMD4/PSMA7/PSMA6/PSMB1/PSMD8/PSME1/ELAVL1/PSMB7/PSMC1/PSMB2/PSMD13/PSMB3/PSMC2/PSMC4	cluster_8_vs_rest
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	120	0.43371759904034807	2.434344576554389	1.1579737275742657e-9	2.9736765324107143e-8	1.1311574938830722e-8	1572	tags=63%, list=28%, signal=47%	RPS27A/UBC/UBA52/CHD4/PDGFRA/PTPN11/CHD3/PRKCA/PIP4K2B/MAPK1/TNRC6B/PSMB4/CSNK2A1/FOXO3/PLCG1/USP7/AKT3/GRB2/AGO2/TNKS/TSC2/GATAD2B/GSK3B/PSMD4/RBBP7/PSMA7/PSMA6/PSMB1/NBEA/PHC3/PHC1/PSMD8/PHLPP1/MTOR/AGO1/TNRC6A/PSME1/GAB1/PSMB7/MTA1/GATAD2A/PSMC1/PSMB2/HDAC5/PSMD13/TNRC6C/PSMB3/CSNK2A2/RICTOR/PSMC2/PIK3R2/PSMC4/PDPK1/PIK3CA/REST/PSME2/LAMTOR1/HDAC1/CREB1/RHOG/RPTOR/FGFR3/PPP2R5D/LAMTOR5/AGO3/PIK3R3/PRKX/PIK3AP1/RAC2/FRS2/ADCY6/SEM1/ERBB4/CBX4/PIK3CD/PSMA5	cluster_8_vs_rest
REACTOME_SIGNALING_BY_WNT	REACTOME_SIGNALING_BY_WNT	139	0.41514237330318116	2.38905411820767	1.8839271341559303e-9	4.6518508466465666e-8	1.7695186037416026e-8	1446	tags=49%, list=26%, signal=37%	RPS27A/UBC/RHOA/UBA52/SOX4/AP2M1/KMT2D/TCF4/SMARCA4/XPO1/CREBBP/USP34/APC/EP300/PRKCA/TRRAP/CSNK1E/TNRC6B/PSMB4/CSNK2A1/CHD8/AGO2/TNKS/SOX9/CTBP1/GNAO1/GSK3B/PSMD4/PSMA7/AP2A1/PSMA6/PSMB1/PSMD8/H4C5/AGO1/TNRC6A/PSME1/PSMB7/SFRP1/TLE3/LRP6/PSMC1/PSMB2/SCRIB/BCL9L/PPP3CA/PSMD13/TNRC6C/PSMB3/CSNK2A2/PSMC2/PSMC4/CTBP2/H3C2/H2BC12/PSME2/HDAC1/H2AX/H2BC5/LRP5/PPP2R5D/H4C15/ARRB2/SOX6/GNG5/H4C12/H4C3/AGO3	cluster_8_vs_rest
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	73	0.5100985745918879	2.629691848906131	2.159566694573757e-9	5.1349696959864885e-8	1.9532922929478034e-8	1144	tags=51%, list=20%, signal=41%	DYNC1H1/RPS27A/UBC/UBA52/XPO1/RANBP2/PAFAH1B1/TAOK1/CKAP5/CLASP2/STAG2/SMC1A/PSMB4/TMPO/PDS5A/CLASP1/KIF2A/PSMD4/PSMA7/PSMA6/PSMB1/PSMD8/PSME1/AHCTF1/PSMB7/ANKLE2/SUMO1/PSMC1/PSMB2/CHMP4B/RANGAP1/PDS5B/PSMD13/PSMB3/PSMC2/WAPL/PSMC4	cluster_8_vs_rest
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	91	0.47263063199293354	2.583504275715956	3.965935166230221e-9	9.093322773999293e-8	3.4590111224263586e-8	856	tags=40%, list=15%, signal=34%	RPL10/RPS6/RPL7/RPL9/RPL21/RPS20/RPL41/RPS14/RPL17/RPS27A/RPS12/RPL11/RPS10/RPL39/RPL23/RPL12/RPS9/RPS13/UBA52/RPL35/OAZ1/SAT1/IARS1/PSMB4/SLC7A5/PSMD4/PSMA7/PSMA6/MARS1/PSMB1/PSMD8/PSME1/PSMB7/PSMC1/PSMB2/RPL36AL	cluster_8_vs_rest
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	123	0.41642971116364436	2.332931055191805	4.673430077806053e-9	1.0346007275694779e-7	3.935520065520887e-8	1662	tags=56%, list=30%, signal=40%	RPS27A/UBC/HIPK2/FOS/UBA52/CHD4/PRDX1/POLR2A/CREBBP/CHD3/CNOT1/EP300/HIPK1/PIP4K2B/KAT6A/TNRC6B/BTG2/CSNK2A1/USP7/AKT3/AGO2/ATM/SGK1/MDM4/TSC2/COX6B1/GATAD2B/RBBP7/TP53BP2/MTOR/AGO1/TNRC6A/EHMT2/GATAD2A/CDK12/CDK13/TNRC6C/CSNK2A2/RICTOR/COX7A2L/TSC1/EHMT1/TXN/TAF1/PDPK1/MDC1/PHF20/TOPBP1/LAMTOR1/HDAC1/RPTOR/CCNT1/CNOT6/LAMTOR5/CCNT2/AGO3/TAF6/SUPT4H1/CDK5R1/BRPF3/JMY/TMEM219/BRD1/CNOT3/STK11/DYRK2/POLR2D/LAMTOR4/POLR2G	cluster_8_vs_rest
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	45	0.5913361829622208	2.7607393742609303	7.533665488450859e-9	1.6122044145284837e-7	6.132668046738945e-8	1062	tags=60%, list=19%, signal=49%	HSPA8/RPS27A/UBC/UBA52/AP2M1/TGOLN2/ARPC2/ACTR3/ARPC3/EPN2/HIP1/GRB2/ARPC5/ARPC4/AP2A1/AAK1/CBL/HIP1R/STON2/GAPVD1/DNM1/PIK3C2A/M6PR/GAK/VAMP3/FNBP1L/NEDD8	cluster_8_vs_rest
REACTOME_EPH_EPHRIN_SIGNALING	REACTOME_EPH_EPHRIN_SIGNALING	32	0.6659624655670761	2.8591214932856146	7.912026275996431e-9	1.6385551190934546e-7	6.23290355188853e-8	883	tags=62%, list=16%, signal=53%	MYL6/RHOA/AP2M1/CDC42/ARPC2/MYL12B/ACTR3/MYH10/SDCBP/MYL12A/ARPC3/ARPC5/PTK2/ARHGEF7/APH1A/ARPC4/AP2A1/GIT1/ROCK2/DNM1	cluster_8_vs_rest
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	22	-0.7643997806492941	-2.617160690755812	8.392821771618309e-9	1.683809867930923e-7	6.405048194129761e-8	667	tags=77%, list=12%, signal=68%	TAS2R20/TAS2R30/TAS2R31/TAS2R19/TAS2R5/TAS2R3/TAS1R3/TAS2R13/GRM6/TAS2R46/TAS2R50/TAS2R43/TAS2R10/TAS2R1/TAS2R9/TAS2R8/TAS2R41	cluster_8_vs_rest
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	29	0.6847890135329158	2.840176090577712	1.171999333114625e-8	2.1873422384704273e-7	8.320436126006543e-8	1144	tags=72%, list=20%, signal=58%	RPS27A/UBC/UBA52/PSMB4/CSNK2A1/AKT3/TNKS/PSMD4/PSMA7/PSMA6/PSMB1/PSMD8/PSME1/PSMB7/PSMC1/PSMB2/PSMD13/PSMB3/CSNK2A2/PSMC2/PSMC4	cluster_8_vs_rest
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	57	0.5394207861424675	2.6245384812164434	1.1924762982315414e-8	2.1873422384704273e-7	8.320436126006543e-8	1160	tags=51%, list=21%, signal=41%	B2M/RPS27A/HLA-B/UBC/HLA-A/UBA52/HLA-C/HLA-E/PDIA3/PSMB4/S100A9/PSMD4/PSMA7/PSMA6/CTSL/PSMB1/PSMD8/PSME1/PSMB7/PSMC1/PSMB2/CYBA/VAMP3/PSMD13/PSMB3/PSMC2/CTSS/PSMC4/CYBB	cluster_8_vs_rest
REACTOME_M_PHASE	REACTOME_M_PHASE	144	0.3910396254919348	2.25286046375289	1.1749855482476766e-8	2.1873422384704273e-7	8.320436126006543e-8	1445	tags=46%, list=26%, signal=35%	DYNC1H1/RPS27A/UBC/UBA52/NUMA1/XPO1/RANBP2/PAFAH1B1/TAOK1/CKAP5/PRKCA/MAPK1/CLASP2/CSNK1E/STAG2/SMC1A/PSMB4/NIPBL/TMPO/CSNK2A1/PDS5A/CLASP1/KIF2A/PSMD4/PSMA7/PSMA6/NUP153/ALMS1/PSMB1/PSMD8/H4C5/PSME1/CDK5RAP2/AHCTF1/PCNT/PSMB7/ANKLE2/SUMO1/PSMC1/PSMB2/CHMP4B/RANGAP1/PDS5B/PSMD13/PSMB3/CSNK2A2/PSMC2/WAPL/PSMC4/MAU2/NUP50/H3C2/H2BC12/PSME2/CHMP2A/H2AX/H2BC5/TUBGCP6/PPP2R5D/H4C15/UBE2S/ANAPC16/NUP155/H4C12/CEP192/H4C3	cluster_8_vs_rest
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	50	0.5768521687254614	2.7320010978490004	1.300672245066977e-8	2.3195321703694422e-7	8.823273709226276e-8	1287	tags=62%, list=23%, signal=48%	B2M/PPIA/RPS27A/UBC/HLA-A/UBA52/AP2M1/XPO1/RANBP2/PSMB4/AP1B1/PSMD4/PSMA7/AP1G1/AP2A1/PSMA6/NUP153/PSMB1/PSMD8/PSME1/PSMB7/PSMC1/PSMB2/RANGAP1/PSMD13/PSMB3/PSMC2/PSMC4/NUP50/DOCK2/PSME2	cluster_8_vs_rest
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	27	0.7018548059263197	2.8776253326820087	1.4478036031099624e-8	2.3594537111485985e-7	8.97513134917978e-8	1144	tags=74%, list=20%, signal=59%	HSPA8/RPS27A/UBC/UBA52/HSPA1A/HSPB1/PSMB4/PSMD4/PSMA7/PSMA6/PSMB1/PSMD8/PSME1/PSMB7/PSMC1/PSMB2/PSMD13/PSMB3/PSMC2/PSMC4	cluster_8_vs_rest
REACTOME_SIGNALING_BY_NOTCH4	REACTOME_SIGNALING_BY_NOTCH4	38	0.6321492194324349	2.8084761091050208	1.4700646175380675e-8	2.3594537111485985e-7	8.97513134917978e-8	1287	tags=68%, list=23%, signal=53%	RPS27A/UBC/UBA52/NOTCH2/CREBBP/EP300/NOTCH1/PSMB4/APH1A/JAG1/PSMD4/PSMA7/PSMA6/PSMB1/PSMD8/PSME1/PSMB7/PSMC1/PSMB2/PSMD13/PSMB3/PSMC2/PSMC4/MAML2/MAML1/PSME2	cluster_8_vs_rest
