ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	74	0.3888948224397795	1.9951491671832446	1.9713949552090877e-4	5.084123831855015e-4	1.856715470280027e-4	2639	tags=61%, list=35%, signal=40%	NCOA4/TNS1/PICALM/TNRC6B/SDCBP/PRDX2/FOXO3/CLCN3/SLC2A1/EIF2AK1/RBM5/YPEL5/TCEA1/MKRN1/MARK3/ENDOD1/RAD23A/GAPVD1/KAT2B/SLC6A8/NNT/LPIN2/UCP2/CDC27/BACH1/DCAF11/ALDH6A1/NEK7/ARL2BP/MGST3/GDE1/SLC25A37/SLC11A2/NARF/EZH1/TMEM9B/TSPAN5/UROD/ELL2/DCUN1D1/FBXO9/AGPAT4/ISCA1/BTRC/MFHAS1	cluster_5_vs_rest
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	70	0.3741262637169608	1.8845059527305004	2.0793678143104063e-4	5.094451145060496e-4	1.8604869917514163e-4	2440	tags=57%, list=32%, signal=39%	HNRNPU/TMBIM6/FOS/RHOB/SOD2/SQSTM1/DNAJA1/JUNB/DNAJB1/PPT1/NFKBIA/STIP1/AGO2/AMD1/FKBP4/NR4A1/KLHDC3/NXF1/PSMC3/SLC6A8/PDAP1/CDC5L/CREG1/ATP6V1F/WIZ/CYB5B/IRF1/POLE3/MAOA/PPP1R2/MARK2/PPIF/CEBPG/HMOX1/UROD/LYN/AP2S1/PRPF3/ATF3/SIGMAR1	cluster_5_vs_rest
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	89	0.3517323900990981	1.9133596867387659	3.7645138675569895e-4	8.783865690966309e-4	3.207856428494678e-4	1629	tags=35%, list=21%, signal=28%	RPS12/FOS/LDHB/CD81/JUN/TSC22D1/ZFP36L1/NOTCH1/NDRG1/PPP1R15A/HINT1/FOXO3/RALGDS/DDIT4/SLC3A2/MKNK2/POM121/STOM/ZMAT3/PCNA/CCNG1/IRAK1/MXD4/RB1/RXRA/BLCAP/TM7SF3/S100A4/ELP1/AK1/EI24	cluster_5_vs_rest
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	52	0.40708347177546317	1.9476478511037165	4.407121144696577e-4	9.815860731369648e-4	3.584739687073771e-4	1624	tags=48%, list=21%, signal=38%	SOD2/PRDX1/CNBP/CADM1/YWHAH/ELOVL5/IDH2/FADS1/CTBP1/PRDX5/SLC23A2/HSD17B4/LONP2/ACOX1/SCP2/ALDH9A1/ATXN1/FDPS/RDH11/ECH1/ALDH1A1/GSTK1/IDI1/IDH1/FIS1	cluster_5_vs_rest
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	79	0.34054069357368066	1.7861696964196494	0.0012018489001078005	0.0024537748377200927	8.961154079751144e-4	1912	tags=42%, list=25%, signal=32%	PPIA/STMN1/DCN/PGAM1/ARPP19/MIF/IRS2/DDIT4/VEGFA/KIF2A/ZNF292/PLOD1/MDH1/FKBP4/QSOX1/TALDO1/PFKP/SDC2/UGP2/ALDH7A1/ALDH9A1/IL13RA1/GOT2/TXN/HK2/P4HA1/IDH1/AK3/DLD/ME2/AKR1A1/SDHC/HAX1	cluster_5_vs_rest
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	79	0.34031142490063193	1.7849671595015486	0.0012018489001078005	0.0024537748377200927	8.961154079751144e-4	1628	tags=37%, list=21%, signal=29%	COL1A1/SPARC/APOD/ITGB1/COL6A2/CRYAB/TPM3/AEBP1/PRNP/NOTCH1/MEF2D/TSC2/PFKM/NAV2/AKT2/FLII/BHLHE40/GABARAPL2/HDAC5/RB1/ITGB5/SLC6A8/FDPS/SORBS3/GADD45B/LPIN1/MRAS/AK1/SVIL	cluster_5_vs_rest
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	53	-0.3935849791882825	-1.8401528688071263	0.001373577485441563	0.0026922118714654635	9.831923053686977e-4	2281	tags=58%, list=30%, signal=41%	MSH5/TFCP2L1/KCND1/COPZ2/ZNF112/SERPINB2/NRIP2/PLAG1/NR6A1/KCNMB1/MYOT/ZC2HC1C/WNT16/TAS2R4/MYO15A/TG/GPR3/TGM1/NTF3/ATP6V1B1/UPK3B/MAGIX/MEFV/NGB/SMPX/SLC5A5/ITGB1BP2/CAPN9/SSTR4/P2RY4/UGT2B17	cluster_5_vs_rest
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	55	0.3773300725771239	1.8246147572624718	0.001970595325148642	0.0037138142666262863	0.0013562801833006846	1587	tags=40%, list=21%, signal=32%	ITGB1/GNAI2/CAP1/PKD1/ARPC2/MYL12B/YWHAH/MMP2/FLNC/NFASC/PLCG1/MPZL1/EVL/INPPL1/AKT2/ARHGEF6/SYMPK/SORBS3/PARVA/TSC1/COL16A1/RSU1	cluster_5_vs_rest
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	72	0.325093461945146	1.652281983217312	0.006157776817251205	0.011175224594270707	0.004081177617671365	531	tags=18%, list=7%, signal=17%	RPS3A/B2M/RPL9/RPL39/RPS9/NPM1/HLA-DRA/HLA-E/EIF3A/EIF5A/EIF3D/AARS1/STAT1	cluster_5_vs_rest
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	67	0.3294328518406905	1.6541121949818982	0.006548380797575053	0.011459666395756343	0.004185055396946463	2011	tags=48%, list=26%, signal=35%	FOS/NCOR2/GJA1/FLNB/MED13L/RAB31/ADD3/IGF1R/SLC2A1/SLC7A5/ELOVL5/AFF1/XBP1/NAV2/FKBP4/BHLHE40/ENDOD1/KLF10/ELF1/INPP5F/PRSS23/FAM102A/KDM4B/SVIL/MYC/MYB/KAZN/TIPARP/THSD4/KRT18/BAG1/SCARB1	cluster_5_vs_rest
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	36	0.38695471365440426	1.695013592996046	0.010737565162103446	0.018142782515278236	0.006625720789682707	1616	tags=44%, list=21%, signal=35%	ABCA2/ALDOC/PNRC1/ALCAM/S100A11/HMGCS1/CYP51A1/LPL/HMGCR/TP53INP1/FDPS/ECH1/ATXN2/LGMN/FABP5/IDI1	cluster_5_vs_rest
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	15	0.518144770602727	1.741570213133671	0.011764758247743022	0.019215771804646935	0.007017575095144961	1698	tags=60%, list=22%, signal=47%	NCOR2/NOTCH1/CSNK1E/HDAC2/NCSTN/HDAC5/CUL1/MYC/MAML1	cluster_5_vs_rest
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	64	0.3075812037546187	1.516537525781355	0.012259058020731222	0.019377220742446126	0.007076536039131774	987	tags=27%, list=13%, signal=23%	CPE/FOS/NCOR2/ZFP36/FLNB/RAB31/ADD3/SLC7A5/ELOVL5/IDH2/SGK1/AFF1/XBP1/DLG5/FKBP4/COX6C/RABEP1	cluster_5_vs_rest
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	91	0.2851939118509841	1.5604272260048084	0.01296460347638582	0.019852049073215788	0.0072499427335052284	2498	tags=52%, list=33%, signal=35%	HSP90AA1/SERINC1/MIF/H2AZ1/APEX1/PRDX6/ACADVL/YWHAH/HSPH1/ELOVL5/MDH1/HMGCS1/HSD17B4/HADHB/PSME1/ERP29/SDHA/ACOX1/ADIPOR2/ALDH9A1/ALDH3A2/RDH11/ECH1/ALDH1A1/DLST/IDI1/IDH1/DLD/UBE2L6/PDHA1/MAOA/SDHC/ECHS1/OSTC/IDH3B/ACADM/RAP1GDS1/NBN/SDHD/SUCLG1/ACAA2/UROD/PDHB/HSD17B10/HSDL2/HADH/FH	cluster_5_vs_rest
